Date, Elevation, RC Elevation
2017-12-10, 1475.34, 1450.00
2017-12-11, 1474.30, 1450.00
2017-12-12, 1473.12, 1450.00
2017-12-13, 1471.31, 1450.00
2017-12-14, 1468.69, 1450.00
2017-12-15, 1465.87, 1450.00
2017-12-16, 1462.83, 1450.00
2017-12-17, 1458.03, 1450.00
2017-12-18, 1452.45, 1450.00
2017-12-19, 1452.31, 1450.00
2017-12-20, 1451.65, 1450.00
2017-12-21, 1450.56, 1450.00
2017-12-22, 1449.30, 1450.00
2017-12-23, 1447.94, 1450.00
2017-12-24, 1446.47, 1450.00
2017-12-25, 1443.18, 1450.00
