Date, Hydropower
2017-12-02, 1899.16
2017-12-03, 2400.00
2017-12-04, 2400.00
2017-12-05, 2400.00
2017-12-06, 2400.00
2017-12-07, 2400.00
2017-12-08, 2357.01
2017-12-09, 2311.69
2017-12-10, 2254.77
2017-12-11, 630.77
2017-12-12, 627.52
2017-12-13, 626.89
2017-12-14, 625.03
2017-12-15, 622.25
2017-12-16, 619.11
2017-12-17, 1309.22
