Date, Hydropower
2019-06-03, 2400.00
2019-06-04, 2400.00
2019-06-05, 1853.23
2019-06-06, 2314.95
2019-06-07, 299.46
2019-06-08, 300.10
2019-06-09, 300.79
2019-06-10, 301.27
2019-06-11, 301.64
2019-06-12, 301.96
2019-06-13, 302.24
2019-06-14, 302.50
2019-06-15, 302.76
2019-06-16, 303.01
2019-06-17, 303.27
2019-06-18, 303.51
