Date, Hydropower
2017-12-09, 723.31
2017-12-10, 718.03
2017-12-11, 1078.38
2017-12-12, 988.95
2017-12-13, 1326.77
2017-12-14, 1314.78
2017-12-15, 1747.32
2017-12-16, 1912.07
2017-12-17, 2060.36
2017-12-18, 629.74
2017-12-19, 627.38
2017-12-20, 624.47
2017-12-21, 625.28
2017-12-22, 623.89
2017-12-23, 621.17
2017-12-24, 1646.01
