Date, Hydropower
2017-11-27, 2400.00
2017-11-28, 2400.00
2017-11-29, 2400.00
2017-11-30, 2400.00
2017-12-01, 2400.00
2017-12-02, 2400.00
2017-12-03, 2400.00
2017-12-04, 2369.87
2017-12-05, 2297.75
2017-12-06, 2248.01
2017-12-07, 630.42
2017-12-08, 628.52
2017-12-09, 626.08
2017-12-10, 623.26
2017-12-11, 620.40
2017-12-12, 1463.99
