Date, Hydropower
2017-11-29, 2400.00
2017-11-30, 2400.00
2017-12-01, 2400.00
2017-12-02, 2400.00
2017-12-03, 2400.00
2017-12-04, 2400.00
2017-12-05, 2383.65
2017-12-06, 2335.78
2017-12-07, 2284.50
2017-12-08, 1414.57
2017-12-09, 631.03
2017-12-10, 628.35
2017-12-11, 625.31
2017-12-12, 622.05
2017-12-13, 618.60
2017-12-14, 1226.36
