Date, Elevation, RC Elevation
2019-06-02, 1563.57, 1563.50
2019-06-03, 1562.00, 1563.50
2019-06-04, 1560.73, 1563.50
2019-06-05, 1559.55, 1563.50
2019-06-06, 1559.90, 1563.50
2019-06-07, 1560.25, 1563.50
2019-06-08, 1560.61, 1563.50
2019-06-09, 1560.94, 1563.50
2019-06-10, 1561.25, 1563.50
2019-06-11, 1561.55, 1563.50
2019-06-12, 1561.85, 1563.50
2019-06-13, 1562.14, 1563.50
2019-06-14, 1562.45, 1563.50
2019-06-15, 1562.74, 1563.50
2019-06-16, 1563.02, 1563.50
2019-06-17, 1563.50, 1563.50
