Date, Hydropower
2017-11-26, 2400.00
2017-11-27, 2400.00
2017-11-28, 2400.00
2017-11-29, 2400.00
2017-11-30, 2400.00
2017-12-01, 2400.00
2017-12-02, 2400.00
2017-12-03, 2378.89
2017-12-04, 2293.07
2017-12-05, 2246.25
2017-12-06, 1027.96
2017-12-07, 628.52
2017-12-08, 627.08
2017-12-09, 625.03
2017-12-10, 622.63
2017-12-11, 1782.55
