Date, Hydropower
2017-12-01, 1863.90
2017-12-02, 2136.70
2017-12-03, 2400.00
2017-12-04, 2400.00
2017-12-05, 2400.00
2017-12-06, 2400.00
2017-12-07, 2359.61
2017-12-08, 2321.13
2017-12-09, 2265.35
2017-12-10, 633.83
2017-12-11, 630.39
2017-12-12, 626.81
2017-12-13, 623.13
2017-12-14, 619.30
2017-12-15, 615.37
2017-12-16, 848.32
