Date, Hydropower
2017-11-25, 2400.00
2017-11-26, 2400.00
2017-11-27, 2400.00
2017-11-28, 2400.00
2017-11-29, 2400.00
2017-11-30, 2400.00
2017-12-01, 2400.00
2017-12-02, 2377.20
2017-12-03, 2292.48
2017-12-04, 2247.26
2017-12-05, 1407.09
2017-12-06, 1225.74
2017-12-07, 1018.44
2017-12-08, 1290.71
2017-12-09, 1508.45
2017-12-10, 2179.07
