Date, Elevation, RC Elevation
2017-12-06, 1485.66, 1450.00
2017-12-07, 1484.64, 1450.00
2017-12-08, 1482.46, 1450.00
2017-12-09, 1479.47, 1450.00
2017-12-10, 1476.00, 1450.00
2017-12-11, 1471.87, 1450.00
2017-12-12, 1466.80, 1450.00
2017-12-13, 1460.85, 1450.00
2017-12-14, 1454.56, 1450.00
2017-12-15, 1453.16, 1450.00
2017-12-16, 1451.71, 1450.00
2017-12-17, 1450.22, 1450.00
2017-12-18, 1448.67, 1450.00
2017-12-19, 1447.08, 1450.00
2017-12-20, 1445.44, 1450.00
2017-12-21, 1443.17, 1450.00
