Date, Elevation, RC Elevation
2019-06-01, 1563.18, 1563.50
2019-06-02, 1561.07, 1563.50
2019-06-03, 1560.66, 1563.50
2019-06-04, 1558.88, 1563.50
2019-06-05, 1559.23, 1563.50
2019-06-06, 1559.59, 1563.50
2019-06-07, 1560.02, 1563.50
2019-06-08, 1560.62, 1563.50
2019-06-09, 1561.17, 1563.50
2019-06-10, 1561.60, 1563.50
2019-06-11, 1561.97, 1563.50
2019-06-12, 1562.31, 1563.50
2019-06-13, 1562.62, 1563.50
2019-06-14, 1562.92, 1563.50
2019-06-15, 1563.21, 1563.50
2019-06-16, 1563.50, 1563.50
