Date, Hydropower
2017-12-08, 705.67
2017-12-09, 774.61
2017-12-10, 817.64
2017-12-11, 1329.30
2017-12-12, 1338.40
2017-12-13, 1727.61
2017-12-14, 1922.37
2017-12-15, 1839.91
2017-12-16, 1945.86
2017-12-17, 633.71
2017-12-18, 630.24
2017-12-19, 626.83
2017-12-20, 623.04
2017-12-21, 619.07
2017-12-22, 615.55
2017-12-23, 1031.51
