Date, Elevation, RC Elevation
2017-12-02, 1492.00, 1450.00
2017-12-03, 1488.16, 1450.00
2017-12-04, 1484.12, 1450.00
2017-12-05, 1479.68, 1450.00
2017-12-06, 1475.20, 1450.00
2017-12-07, 1470.37, 1450.00
2017-12-08, 1465.07, 1450.00
2017-12-09, 1459.27, 1450.00
2017-12-10, 1453.05, 1450.00
2017-12-11, 1451.80, 1450.00
2017-12-12, 1450.52, 1450.00
2017-12-13, 1450.25, 1450.00
2017-12-14, 1449.52, 1450.00
2017-12-15, 1448.41, 1450.00
2017-12-16, 1447.16, 1450.00
2017-12-17, 1443.24, 1450.00
