Date, Hydropower
2017-11-30, 2400.00
2017-12-01, 2400.00
2017-12-02, 2400.00
2017-12-03, 2400.00
2017-12-04, 2400.00
2017-12-05, 2400.00
2017-12-06, 2363.61
2017-12-07, 2316.72
2017-12-08, 2265.02
2017-12-09, 633.68
2017-12-10, 630.73
2017-12-11, 627.52
2017-12-12, 624.11
2017-12-13, 620.57
2017-12-14, 616.91
2017-12-15, 1032.21
